#1
float HeatingLoadProfiles(52561,10)
# time,bld1 (W),bld2 (W),bld3 (W),bld4 (W),bld5 (W),bld6 (W),bld7 (W),bld8 (W),District (W)
27827400,4822.19873,4822.19873,4822.19873,4822.19873,4822.19873,4822.19873,4822.19873,4822.19873,38577.58984
27828000,4752.928223,4752.928223,4752.928223,4752.928223,4752.928223,4752.928223,4752.928223,4752.928223,38023.42578
27828600,4686.356445,4686.356445,4686.356445,4686.356445,4686.356445,4686.356445,4686.356445,4686.356445,37490.85156
27829200,4621.95752,4621.95752,4621.95752,4621.95752,4621.95752,4621.95752,4621.95752,4621.95752,36975.66016
27829800,4559.595703,4559.595703,4559.595703,4559.595703,4559.595703,4559.595703,4559.595703,4559.595703,36476.76562
27830400,4499.162598,4499.162598,4499.162598,4499.162598,4499.162598,4499.162598,4499.162598,4499.162598,35993.30078
27831000,4440.571289,4440.571289,4440.571289,4440.571289,4440.571289,4440.571289,4440.571289,4440.571289,35524.57031
27831600,4383.745605,4383.745605,4383.745605,4383.745605,4383.745605,4383.745605,4383.745605,4383.745605,35069.96484
27832200,4328.535156,4328.535156,4328.535156,4328.535156,4328.535156,4328.535156,4328.535156,4328.535156,34628.28125
27832800,4407.020996,4407.020996,4407.020996,4407.020996,4407.020996,4407.020996,4407.020996,4407.020996,35256.16797
27833400,4392.288086,4392.288086,4392.288086,4392.288086,4392.288086,4392.288086,4392.288086,4392.288086,35138.30469
27834000,4376.635742,4376.635742,4376.635742,4376.635742,4376.635742,4376.635742,4376.635742,4376.635742,35013.08594
27834600,4360.868652,4360.868652,4360.868652,4360.868652,4360.868652,4360.868652,4360.868652,4360.868652,34886.94922
27835200,4345.397949,4345.397949,4345.397949,4345.397949,4345.397949,4345.397949,4345.397949,4345.397949,34763.18359
27835800,4330.78418,4330.78418,4330.78418,4330.78418,4330.78418,4330.78418,4330.78418,4330.78418,34646.27344
27836400,4317.395996,4317.395996,4317.395996,4317.395996,4317.395996,4317.395996,4317.395996,4317.395996,34539.16797
27837000,4304.953613,4304.953613,4304.953613,4304.953613,4304.953613,4304.953613,4304.953613,4304.953613,34439.62891
27837600,4293.046875,4293.046875,4293.046875,4293.046875,4293.046875,4293.046875,4293.046875,4293.046875,34344.375
27838200,4281.228027,4281.228027,4281.228027,4281.228027,4281.228027,4281.228027,4281.228027,4281.228027,34249.82422
27838800,4268.924805,4268.924805,4268.924805,4268.924805,4268.924805,4268.924805,4268.924805,4268.924805,34151.39844
27839400,4255.984863,4255.984863,4255.984863,4255.984863,4255.984863,4255.984863,4255.984863,4255.984863,34047.87891
27840000,4242.855957,4242.855957,4242.855957,4242.855957,4242.855957,4242.855957,4242.855957,4242.855957,33942.84766
27840600,4229.202637,4229.202637,4229.202637,4229.202637,4229.202637,4229.202637,4229.202637,4229.202637,33833.62109
27841200,4214.544922,4214.544922,4214.544922,4214.544922,4214.544922,4214.544922,4214.544922,4214.544922,33716.35938
27841800,4198.914063,4198.914063,4198.914063,4198.914063,4198.914063,4198.914063,4198.914063,4198.914063,33591.3125
27842400,4182.447754,4182.447754,4182.447754,4182.447754,4182.447754,4182.447754,4182.447754,4182.447754,33459.58203
27843000,4165.585938,4165.585938,4165.585938,4165.585938,4165.585938,4165.585938,4165.585938,4165.585938,33324.6875
27843600,4148.753906,4148.753906,4148.753906,4148.753906,4148.753906,4148.753906,4148.753906,4148.753906,33190.03125
27844200,4132.013672,4132.013672,4132.013672,4132.013672,4132.013672,4132.013672,4132.013672,4132.013672,33056.10938
27844800,4115.44873,4115.44873,4115.44873,4115.44873,4115.44873,4115.44873,4115.44873,4115.44873,32923.58984
27845400,4099.156738,4099.156738,4099.156738,4099.156738,4099.156738,4099.156738,4099.156738,4099.156738,32793.25391
27846000,2041.614502,2041.614502,2041.614502,2041.614502,2041.614502,2041.614502,2041.614502,2041.614502,16332.91602
27846600,0,0,0,0,0,0,0,0,0
27847200,0,0,0,0,0,0,0,0,0
27847800,0,0,0,0,0,0,0,0,0
27848400,0,0,0,0,0,0,0,0,0
27849000,0,0,0,0,0,0,0,0,0
27849600,0,0,0,0,0,0,0,0,0
27850200,0,0,0,0,0,0,0,0,0
27850800,0,0,0,0,0,0,0,0,0
27851400,0,0,0,0,0,0,0,0,0
27852000,0,0,0,0,0,0,0,0,0
27852600,0,0,0,0,0,0,0,0,0
27853200,0,0,0,0,0,0,0,0,0
27853800,0,0,0,0,0,0,0,0,0
27854400,0,0,0,0,0,0,0,0,0
27855000,0,0,0,0,0,0,0,0,0
27855600,0,0,0,0,0,0,0,0,0
27856200,0,0,0,0,0,0,0,0,0
27856800,0,0,0,0,0,0,0,0,0
27857400,0,0,0,0,0,0,0,0,0
27858000,0,0,0,0,0,0,0,0,0
27858600,0,0,0,0,0,0,0,0,0
27859200,0,0,0,0,0,0,0,0,0
27859800,0,0,0,0,0,0,0,0,0
27860400,0,0,0,0,0,0,0,0,0
27861000,0,0,0,0,0,0,0,0,0
27861600,0,0,0,0,0,0,0,0,0
27862200,0,0,0,0,0,0,0,0,0
27862800,0,0,0,0,0,0,0,0,0
27863400,0,0,0,0,0,0,0,0,0
27864000,0,0,0,0,0,0,0,0,0
27864600,0,0,0,0,0,0,0,0,0
27865200,0,0,0,0,0,0,0,0,0
27865800,0,0,0,0,0,0,0,0,0
27866400,0,0,0,0,0,0,0,0,0
27867000,0,0,0,0,0,0,0,0,0
27867600,0,0,0,0,0,0,0,0,0
27868200,0,0,0,0,0,0,0,0,0
27868800,0,0,0,0,0,0,0,0,0
27869400,0,0,0,0,0,0,0,0,0
27870000,0,0,0,0,0,0,0,0,0
27870600,0,0,0,0,0,0,0,0,0
27871200,0,0,0,0,0,0,0,0,0
27871800,0,0,0,0,0,0,0,0,0
27872400,0,0,0,0,0,0,0,0,0
27873000,0,0,0,0,0,0,0,0,0
27873600,0,0,0,0,0,0,0,0,0
27874200,0,0,0,0,0,0,0,0,0
27874800,0,0,0,0,0,0,0,0,0
27875400,0,0,0,0,0,0,0,0,0
27876000,0,0,0,0,0,0,0,0,0
27876600,0,0,0,0,0,0,0,0,0
27877200,0,0,0,0,0,0,0,0,0
27877800,0,0,0,0,0,0,0,0,0
27878400,0,0,0,0,0,0,0,0,0
27879000,0,0,0,0,0,0,0,0,0
27879600,0,0,0,0,0,0,0,0,0
27880200,0,0,0,0,0,0,0,0,0
27880800,0,0,0,0,0,0,0,0,0
27881400,0,0,0,0,0,0,0,0,0
27882000,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,77389.11719
27882600,10428.83789,10428.83789,10428.83789,10428.83789,10428.83789,10428.83789,10428.83789,10428.83789,83430.70312
27883200,10391.58203,10391.58203,10391.58203,10391.58203,10391.58203,10391.58203,10391.58203,10391.58203,83132.65625
27883800,10383.41211,10383.41211,10383.41211,10383.41211,10383.41211,10383.41211,10383.41211,10383.41211,83067.29688
27884400,10380.4668,10380.4668,10380.4668,10380.4668,10380.4668,10380.4668,10380.4668,10380.4668,83043.73438
27885000,10380.35352,10380.35352,10380.35352,10380.35352,10380.35352,10380.35352,10380.35352,10380.35352,83042.82812
27885600,10382.21191,10382.21191,10382.21191,10382.21191,10382.21191,10382.21191,10382.21191,10382.21191,83057.69531
27886200,9630.129883,9630.129883,9630.129883,9630.129883,9630.129883,9630.129883,9630.129883,9630.129883,77041.03906
27886800,9255.598633,9255.598633,9255.598633,9255.598633,9255.598633,9255.598633,9255.598633,9255.598633,74044.78906
27887400,8935.931641,8935.931641,8935.931641,8935.931641,8935.931641,8935.931641,8935.931641,8935.931641,71487.45312
27888000,8655.429688,8655.429688,8655.429688,8655.429688,8655.429688,8655.429688,8655.429688,8655.429688,69243.4375
27888600,8403.277344,8403.277344,8403.277344,8403.277344,8403.277344,8403.277344,8403.277344,8403.277344,67226.21875
27889200,8170.337402,8170.337402,8170.337402,8170.337402,8170.337402,8170.337402,8170.337402,8170.337402,65362.69922
27889800,7948.842773,7948.842773,7948.842773,7948.842773,7948.842773,7948.842773,7948.842773,7948.842773,63590.74219
27890400,7735.456055,7735.456055,7735.456055,7735.456055,7735.456055,7735.456055,7735.456055,7735.456055,61883.64844
27891000,7530.290039,7530.290039,7530.290039,7530.290039,7530.290039,7530.290039,7530.290039,7530.290039,60242.32031
27891600,7334.625977,7334.625977,7334.625977,7334.625977,7334.625977,7334.625977,7334.625977,7334.625977,58677.00781
27892200,7150.833984,7150.833984,7150.833984,7150.833984,7150.833984,7150.833984,7150.833984,7150.833984,57206.67188
27892800,6982.090332,6982.090332,6982.090332,6982.090332,6982.090332,6982.090332,6982.090332,6982.090332,55856.72266
27893400,6828.774902,6828.774902,6828.774902,6828.774902,6828.774902,6828.774902,6828.774902,6828.774902,54630.19922
27894000,6687.105469,6687.105469,6687.105469,6687.105469,6687.105469,6687.105469,6687.105469,6687.105469,53496.84375
27894600,6555.068359,6555.068359,6555.068359,6555.068359,6555.068359,6555.068359,6555.068359,6555.068359,52440.54688
27895200,6430.581055,6430.581055,6430.581055,6430.581055,6430.581055,6430.581055,6430.581055,6430.581055,51444.64844
27895800,6311.525879,6311.525879,6311.525879,6311.525879,6311.525879,6311.525879,6311.525879,6311.525879,50492.20703
27896400,6195.756836,6195.756836,6195.756836,6195.756836,6195.756836,6195.756836,6195.756836,6195.756836,49566.05469
27897000,6082.529297,6082.529297,6082.529297,6082.529297,6082.529297,6082.529297,6082.529297,6082.529297,48660.23438
27897600,5972.818848,5972.818848,5972.818848,5972.818848,5972.818848,5972.818848,5972.818848,5972.818848,47782.55078
27898200,5866.771484,5866.771484,5866.771484,5866.771484,5866.771484,5866.771484,5866.771484,5866.771484,46934.17188
27898800,5723.073242,5723.073242,5723.073242,5723.073242,5723.073242,5723.073242,5723.073242,5723.073242,45784.58594
27899400,5666.343262,5666.343262,5666.343262,5666.343262,5666.343262,5666.343262,5666.343262,5666.343262,45330.74609
27900000,7754.027344,7754.027344,7754.027344,7754.027344,7754.027344,7754.027344,7754.027344,7754.027344,62032.21875
27900600,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,79485.28906
27901200,6426.152832,6426.152832,6426.152832,6426.152832,6426.152832,6426.152832,6426.152832,6426.152832,51409.22266
27901800,5839.421875,5839.421875,5839.421875,5839.421875,5839.421875,5839.421875,5839.421875,5839.421875,46715.375
27902400,5536.099609,5536.099609,5536.099609,5536.099609,5536.099609,5536.099609,5536.099609,5536.099609,44288.79688
27903000,5292.270996,5292.270996,5292.270996,5292.270996,5292.270996,5292.270996,5292.270996,5292.270996,42338.16797
27903600,5091.105957,5091.105957,5091.105957,5091.105957,5091.105957,5091.105957,5091.105957,5091.105957,40728.84766
27904200,4922.45752,4922.45752,4922.45752,4922.45752,4922.45752,4922.45752,4922.45752,4922.45752,39379.66016
27904800,4779.253906,4779.253906,4779.253906,4779.253906,4779.253906,4779.253906,4779.253906,4779.253906,38234.03125
27905400,4655.773926,4655.773926,4655.773926,4655.773926,4655.773926,4655.773926,4655.773926,4655.773926,37246.19141
27906000,4547.579102,4547.579102,4547.579102,4547.579102,4547.579102,4547.579102,4547.579102,4547.579102,36380.63281
27906600,4451.123047,4451.123047,4451.123047,4451.123047,4451.123047,4451.123047,4451.123047,4451.123047,35608.98438
27907200,4363.499023,4363.499023,4363.499023,4363.499023,4363.499023,4363.499023,4363.499023,4363.499023,34907.99219
27907800,4282.724609,4282.724609,4282.724609,4282.724609,4282.724609,4282.724609,4282.724609,4282.724609,34261.79688
27908400,4207.896973,4207.896973,4207.896973,4207.896973,4207.896973,4207.896973,4207.896973,4207.896973,33663.17578
27909000,4138.191895,4138.191895,4138.191895,4138.191895,4138.191895,4138.191895,4138.191895,4138.191895,33105.53516
27909600,4072.973389,4072.973389,4072.973389,4072.973389,4072.973389,4072.973389,4072.973389,4072.973389,32583.78711
27910200,3969.33667,3969.33667,3969.33667,3969.33667,3969.33667,3969.33667,3969.33667,3969.33667,31754.69336
27910800,3952.056396,3952.056396,3952.056396,3952.056396,3952.056396,3952.056396,3952.056396,3952.056396,31616.45117
27911400,3900.898682,3900.898682,3900.898682,3900.898682,3900.898682,3900.898682,3900.898682,3900.898682,31207.18945
27912000,3851.460938,3851.460938,3851.460938,3851.460938,3851.460938,3851.460938,3851.460938,3851.460938,30811.6875
27912600,3805.618408,3805.618408,3805.618408,3805.618408,3805.618408,3805.618408,3805.618408,3805.618408,30444.94727
27913200,3762.478027,3762.478027,3762.478027,3762.478027,3762.478027,3762.478027,3762.478027,3762.478027,30099.82422
27913800,3721.11499,3721.11499,3721.11499,3721.11499,3721.11499,3721.11499,3721.11499,3721.11499,29768.91992
27914400,3680.587158,3680.587158,3680.587158,3680.587158,3680.587158,3680.587158,3680.587158,3680.587158,29444.69727
27915000,3640.471436,3640.471436,3640.471436,3640.471436,3640.471436,3640.471436,3640.471436,3640.471436,29123.77148
27915600,3601.116455,3601.116455,3601.116455,3601.116455,3601.116455,3601.116455,3601.116455,3601.116455,28808.93164
27916200,3562.591309,3562.591309,3562.591309,3562.591309,3562.591309,3562.591309,3562.591309,3562.591309,28500.73047
27916800,3524.947754,3524.947754,3524.947754,3524.947754,3524.947754,3524.947754,3524.947754,3524.947754,28199.58203
27917400,3488.266357,3488.266357,3488.266357,3488.266357,3488.266357,3488.266357,3488.266357,3488.266357,27906.13086
27918000,3452.703125,3452.703125,3452.703125,3452.703125,3452.703125,3452.703125,3452.703125,3452.703125,27621.625
27918600,3417.989258,3417.989258,3417.989258,3417.989258,3417.989258,3417.989258,3417.989258,3417.989258,27343.91406
27919200,3383.899902,3383.899902,3383.899902,3383.899902,3383.899902,3383.899902,3383.899902,3383.899902,27071.19922
27919800,3350.56543,3350.56543,3350.56543,3350.56543,3350.56543,3350.56543,3350.56543,3350.56543,26804.52344
27920400,3318.254883,3318.254883,3318.254883,3318.254883,3318.254883,3318.254883,3318.254883,3318.254883,26546.03906
27921000,3287.401367,3287.401367,3287.401367,3287.401367,3287.401367,3287.401367,3287.401367,3287.401367,26299.21094
27921600,3258.453857,3258.453857,3258.453857,3258.453857,3258.453857,3258.453857,3258.453857,3258.453857,26067.63086
27922200,3231.467773,3231.467773,3231.467773,3231.467773,3231.467773,3231.467773,3231.467773,3231.467773,25851.74219
27922800,3206.04248,3206.04248,3206.04248,3206.04248,3206.04248,3206.04248,3206.04248,3206.04248,25648.33984
27923400,3182.018066,3182.018066,3182.018066,3182.018066,3182.018066,3182.018066,3182.018066,3182.018066,25456.14453
27924000,3159.216797,3159.216797,3159.216797,3159.216797,3159.216797,3159.216797,3159.216797,3159.216797,25273.73438
27924600,3137.463135,3137.463135,3137.463135,3137.463135,3137.463135,3137.463135,3137.463135,3137.463135,25099.70508
27925200,3116.545166,3116.545166,3116.545166,3116.545166,3116.545166,3116.545166,3116.545166,3116.545166,24932.36133
27925800,3096.408936,3096.408936,3096.408936,3096.408936,3096.408936,3096.408936,3096.408936,3096.408936,24771.27148
27926400,3077.088623,3077.088623,3077.088623,3077.088623,3077.088623,3077.088623,3077.088623,3077.088623,24616.70898
27927000,3058.574707,3058.574707,3058.574707,3058.574707,3058.574707,3058.574707,3058.574707,3058.574707,24468.59766
27927600,3040.884277,3040.884277,3040.884277,3040.884277,3040.884277,3040.884277,3040.884277,3040.884277,24327.07422
27928200,3024.022461,3024.022461,3024.022461,3024.022461,3024.022461,3024.022461,3024.022461,3024.022461,24192.17969
27928800,3007.888184,3007.888184,3007.888184,3007.888184,3007.888184,3007.888184,3007.888184,3007.888184,24063.10547
27929400,2992.152832,2992.152832,2992.152832,2992.152832,2992.152832,2992.152832,2992.152832,2992.152832,23937.22266
27930000,2976.442383,2976.442383,2976.442383,2976.442383,2976.442383,2976.442383,2976.442383,2976.442383,23811.53906
27930600,2960.773926,2960.773926,2960.773926,2960.773926,2960.773926,2960.773926,2960.773926,2960.773926,23686.19141
27931200,2945.228516,2945.228516,2945.228516,2945.228516,2945.228516,2945.228516,2945.228516,2945.228516,23561.82812
27931800,2929.919434,2929.919434,2929.919434,2929.919434,2929.919434,2929.919434,2929.919434,2929.919434,23439.35547
27932400,1457.498901,1457.498901,1457.498901,1457.498901,1457.498901,1457.498901,1457.498901,1457.498901,11659.99121
27933000,0,0,0,0,0,0,0,0,0
27933600,0,0,0,0,0,0,0,0,0
27934200,0,0,0,0,0,0,0,0,0
27934800,0,0,0,0,0,0,0,0,0
27935400,0,0,0,0,0,0,0,0,0
27936000,0,0,0,0,0,0,0,0,0
27936600,0,0,0,0,0,0,0,0,0
27937200,0,0,0,0,0,0,0,0,0
27937800,0,0,0,0,0,0,0,0,0
27938400,0,0,0,0,0,0,0,0,0
27939000,0,0,0,0,0,0,0,0,0
27939600,0,0,0,0,0,0,0,0,0
27940200,0,0,0,0,0,0,0,0,0
27940800,0,0,0,0,0,0,0,0,0
27941400,0,0,0,0,0,0,0,0,0
27942000,0,0,0,0,0,0,0,0,0
27942600,0,0,0,0,0,0,0,0,0
27943200,0,0,0,0,0,0,0,0,0
27943800,0,0,0,0,0,0,0,0,0
27944400,0,0,0,0,0,0,0,0,0
27945000,0,0,0,0,0,0,0,0,0
27945600,0,0,0,0,0,0,0,0,0
27946200,0,0,0,0,0,0,0,0,0
27946800,0,0,0,0,0,0,0,0,0
27947400,0,0,0,0,0,0,0,0,0
27948000,0,0,0,0,0,0,0,0,0
27948600,0,0,0,0,0,0,0,0,0
27949200,0,0,0,0,0,0,0,0,0
27949800,0,0,0,0,0,0,0,0,0
27950400,0,0,0,0,0,0,0,0,0
27951000,0,0,0,0,0,0,0,0,0
27951600,0,0,0,0,0,0,0,0,0
27952200,0,0,0,0,0,0,0,0,0
27952800,0,0,0,0,0,0,0,0,0
27953400,0,0,0,0,0,0,0,0,0
27954000,0,0,0,0,0,0,0,0,0
27954600,0,0,0,0,0,0,0,0,0
27955200,0,0,0,0,0,0,0,0,0
27955800,0,0,0,0,0,0,0,0,0
27956400,0,0,0,0,0,0,0,0,0
27957000,0,0,0,0,0,0,0,0,0
27957600,0,0,0,0,0,0,0,0,0
27958200,0,0,0,0,0,0,0,0,0
27958800,0,0,0,0,0,0,0,0,0
27959400,0,0,0,0,0,0,0,0,0
27960000,0,0,0,0,0,0,0,0,0
27960600,0,0,0,0,0,0,0,0,0
27961200,0,0,0,0,0,0,0,0,0
27961800,0,0,0,0,0,0,0,0,0
27962400,0,0,0,0,0,0,0,0,0
27963000,0,0,0,0,0,0,0,0,0
27963600,0,0,0,0,0,0,0,0,0
27964200,0,0,0,0,0,0,0,0,0
27964800,0,0,0,0,0,0,0,0,0
27965400,0,0,0,0,0,0,0,0,0
27966000,0,0,0,0,0,0,0,0,0
27966600,0,0,0,0,0,0,0,0,0
27967200,0,0,0,0,0,0,0,0,0
27967800,0,0,0,0,0,0,0,0,0
27968400,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,77389.11719
27969000,10782.25293,10782.25293,10782.25293,10782.25293,10782.25293,10782.25293,10782.25293,10782.25293,86258.02344
27969600,10732.84961,10732.84961,10732.84961,10732.84961,10732.84961,10732.84961,10732.84961,10732.84961,85862.79688
27970200,10723.93359,10723.93359,10723.93359,10723.93359,10723.93359,10723.93359,10723.93359,10723.93359,85791.46875
27970800,10722.94141,10722.94141,10722.94141,10722.94141,10722.94141,10722.94141,10722.94141,10722.94141,85783.53125
27971400,10726.28613,10726.28613,10726.28613,10726.28613,10726.28613,10726.28613,10726.28613,10726.28613,85810.28906
27972000,9823.481445,9823.481445,9823.481445,9823.481445,9823.481445,9823.481445,9823.481445,9823.481445,78587.85156
27972600,9454.308594,9454.308594,9454.308594,9454.308594,9454.308594,9454.308594,9454.308594,9454.308594,75634.46875
27973200,9139.777344,9139.777344,9139.777344,9139.777344,9139.777344,9139.777344,9139.777344,9139.777344,73118.21875
27973800,8867.081055,8867.081055,8867.081055,8867.081055,8867.081055,8867.081055,8867.081055,8867.081055,70936.64844
27974400,8626.545898,8626.545898,8626.545898,8626.545898,8626.545898,8626.545898,8626.545898,8626.545898,69012.36719
27975000,8410.950195,8410.950195,8410.950195,8410.950195,8410.950195,8410.950195,8410.950195,8410.950195,67287.60156
27975600,8214.567383,8214.567383,8214.567383,8214.567383,8214.567383,8214.567383,8214.567383,8214.567383,65716.53906
27976200,8032.685547,8032.685547,8032.685547,8032.685547,8032.685547,8032.685547,8032.685547,8032.685547,64261.48438
27976800,7862.567383,7862.567383,7862.567383,7862.567383,7862.567383,7862.567383,7862.567383,7862.567383,62900.53906
27977400,7702.807617,7702.807617,7702.807617,7702.807617,7702.807617,7702.807617,7702.807617,7702.807617,61622.46094
27978000,7552.696289,7552.696289,7552.696289,7552.696289,7552.696289,7552.696289,7552.696289,7552.696289,60421.57031
